destination_Organization_id,id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,Recipient.Organization.Type,analysis_date,flow_date_type,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
4356,197029,67638,,2019-08-20T13:42:11.130Z,2019-07-18T00:00:00Z,2018-09-30T00:00:00Z,Fund to support the Government of Indonesia response to Sulawesi Earthquake and tsunami.,2019-07-18T00:00:00Z,Standard,t,IDR,Traditional aid,,paid,2019-08-20,1,incoming,single,5369,39,"New Zealand, Government of",2018,"","",104,IDN,,39,"","Indonesia, Government of","",Indonesia,"",2018,Primary,"New Zealand, Government of",Email,2019-07-18T00:00:00.000Z,992920000,160,NZL,New Zealand,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",14680,"","","","","",,"","","","","",Government,2018-09-30,disbursement date,Incoming,,FALSE,FALSE
4356,197034,105059,,2019-08-20T13:54:20.580Z,2019-07-18T00:00:00Z,2018-09-30T00:00:00Z,Deployment of relief supplies to Indonesia following the Sulawesi earthquake and tsunami.,2019-07-18T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2019-08-20,1,incoming,single,5369,39,"New Zealand, Government of",2018,"",11 | 4,104,IDN,,39,"","Indonesia, Government of",Water Sanitation Hygiene | Emergency Shelter and NFI,Indonesia,"",2018,Primary,"New Zealand, Government of",Email,2019-07-18T00:00:00.000Z,157903,160,NZL,New Zealand,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",1.503,"","","","","",,"","","","","",Government,2018-09-30,disbursement date,Incoming,,FALSE,FALSE
4393,182473,292398,2018,2018-10-31T04:25:36.085Z,2018-10-11T00:00:00Z,2018-10-11T00:00:00Z,To save lives an alleviate suffering.,2018-10-30T00:00:00Z,Standard,t,EUR,Traditional aid,,commitment,2018-10-31,1,incoming,single,3009,39,"Ireland, Government of",2018,"",26481,104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,Other,Indonesia,"",2018,Primary,"Ireland, Government of",From EDRIS,2018-10-30T00:00:00.000Z,250000,107,IRL,Ireland,708,INDONESIA: Tsunami/Earthquake – September 2018,IFRC 18 01,"","",0.855,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-10-11,approved date,Incoming,,FALSE,FALSE
4393,182926,750000,2019,2018-12-24T10:52:13.012Z,2018-10-12T00:00:00Z,"","Indonesia/Earthquake-2019: Protection,Shelter and Settlements ( USAID/OFDA)",2018-10-27T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2018-12-24,2,incoming,single,2933,39,"United States of America, Government of",2018,"",4 | 10,104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,Emergency Shelter and NFI | Protection,Indonesia,"",2018,Primary,"United States of America, Government of",Email,2018-12-12T00:00:00.000Z,,237,USA,United States,708,INDONESIA: Tsunami/Earthquake – September 2018,720FDA19IO00002,"","",,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-10-12,approved date,Incoming,,FALSE,FALSE
4393,183111,578035,,2018-11-06T18:29:58.899Z,2018-10-31T00:00:00Z,"","Indonesia - Contribution to IFRC Emergency Appeal """"Indonesia Earthquakes and
Tsunami"""" Sulawesi (7F-10140.02)",2018-11-01T00:00:00Z,Standard,t,CHF,Traditional aid,,commitment,2018-12-03,1,incoming,single,2924,39,"Switzerland, Government of",2018,"",4,104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,Emergency Shelter and NFI,Indonesia,"",2018,Primary,"Switzerland, Government of",Email,2018-11-01T00:00:00.000Z,500000,217,CHE,Switzerland,708,INDONESIA: Tsunami/Earthquake – September 2018,7F-10140.02,"","",0.865,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-10-31,approved date,Incoming,,FALSE,FALSE
4393,183734,113636,,2018-11-16T10:12:35.989Z,2018-11-13T00:00:00Z,"",Humanitarian Assistance for IFRC appeal MDRID013,2018-11-13T00:00:00Z,Standard,t,EUR,Traditional aid,,commitment,2018-11-16,1,incoming,single,4858,39,"Monaco, Government of",2018,"","",104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,"",Indonesia,"",2018,Primary,"Monaco, Government of",Email,2018-11-13T00:00:00.000Z,100000,147,MCO,Monaco,708,INDONESIA: Tsunami/Earthquake – September 2018,No 22.14-201802763/ed,"","",0.88,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-11-13,reported date,Incoming,,FALSE,FALSE
4393,185654,300000,2019,2018-12-24T10:41:19.740Z,2018-12-10T00:00:00Z,"",Indonesia/Earthquake-2019: Humanitarian Coordination and Info Management ( USAID/OFDA),2018-12-12T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2018-12-24,1,incoming,single,2933,39,"United States of America, Government of",2018,"",26480,104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,Coordination and support services,Indonesia,"",2018,Primary,"United States of America, Government of",Email,2018-12-12T00:00:00.000Z,,237,USA,United States,708,INDONESIA: Tsunami/Earthquake – September 2018,720FDA19IO00006,"","",,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-12-10,approved date,Incoming,,FALSE,FALSE
4393,188377,227273,2018,2019-05-23T13:29:18.029Z,2018-10-01T00:00:00Z,2018-10-01T00:00:00Z,Multilateral contribution to IFRC to provide assistance to affected population.,2019-03-18T00:00:00Z,Standard,t,EUR,Traditional aid,,commitment,2019-06-17,2,incoming,single,3774,39,"Italy, Government of",2018,"",11 | 4,104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,Water Sanitation Hygiene | Emergency Shelter and NFI,Indonesia,"",2018,Primary,"Italy, Government of",From EDRIS,2019-03-18T00:00:00.000Z,200000,110,ITA,Italy,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",0.88,"","",earmarked,"","",,"","","","","",Red Cross/Red Crescent,2018-10-01,approved date,Incoming,,FALSE,FALSE
4393,197033,998004,,2019-08-20T13:45:11.024Z,2019-07-18T00:00:00Z,2018-09-30T00:00:00Z,Contribution to IFRC Sulawesi Tsunami appeal.,2019-07-18T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2019-08-20,1,incoming,single,5369,39,"New Zealand, Government of",2018,"","",104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,"",Indonesia,"",2018,Primary,"New Zealand, Government of",Email,2019-07-18T00:00:00.000Z,1500000,160,NZL,New Zealand,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",1.503,"","",earmarked,"","",,"","","","","",Red Cross/Red Crescent,2018-09-30,disbursement date,Incoming,,FALSE,FALSE
4395,184220,255754,,2018-11-22T12:03:43.303Z,2018-10-07T00:00:00Z,2018-10-07T00:00:00Z,"Emergency search, rescue and retrieval, and medical and health services (including referral services, food, non-food relief, emergency shelter and safe water) in response to the Sulawesi earthquake / tsunami appeal.",2018-11-20T00:00:00Z,Standard,t,GBP,Traditional aid,,paid,2018-11-22,1,incoming,single,8550,39,Jersey Overseas Aid,2018,669,7,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,British Red Cross,Health,Indonesia,"",2018,Primary,Jersey Overseas Aid,Email,2018-11-20T00:00:00.000Z,200000,113,JEY,Jersey,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",0.782,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-10-07,approved date,Incoming,Incoming,FALSE,FALSE
4396,182471,213371,,2018-11-22T04:25:16.446Z,2018-11-08T00:00:00Z,2018-10-29T00:00:00Z,Regional Office for Asia and the Pacific [OCT 6275];[74554],2018-10-31T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2018-11-22,3,incoming,single,4391,39,"Australia, Government of",2018,669,"",104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,Office for the Coordination of Humanitarian Affairs,"",Indonesia,"",2018,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2018-11-22T00:00:00.000Z,300000,14,AUS,Australia,708,INDONESIA: Tsunami/Earthquake – September 2018,[OCT 6275];[74554],"","",1.406,"","","","","",,"","","","","",UN agency,2018-10-29,disbursement date,Incoming,Incoming,FALSE,FALSE
4397,181773,1070000,2018,2018-10-20T04:25:30.448Z,2018-10-19T00:00:00Z,2018-10-17T00:00:00Z,Shelter assistance for the most vulnerable persons affected by the Central Sulawesi Earthquake and Tsunami,2018-10-18T00:00:00Z,Standard,f,"",Traditional aid,,paid,2018-10-23,3,internal,single,4762,39,Central Emergency Response Fund,2018,669,4,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,United Nations High Commissioner for Refugees,Emergency Shelter and NFI,Indonesia,"",2018,Primary,Central Emergency Response Fund,From CERF,2018-10-20T00:00:00.000Z,,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,18-RR-HCR-033,"","",,"","",unearmarked,"","",,"",4347,Shelter,"","",UN agency,2018-10-17,disbursement date,Incoming,Incoming,FALSE,FALSE
4398,181608,962874,2018,2018-10-20T04:25:14.504Z,2018-10-19T00:00:00Z,2018-10-15T00:00:00Z,"Improving access to life-saving essential medicines, medical services and prevention and control of communicable disease in the earthquake tsunami and land liquefaction on Central Sulawesi population affected area",2018-10-16T00:00:00Z,Standard,f,"",Traditional aid,,paid,2018-10-23,3,internal,single,4762,39,Central Emergency Response Fund,2018,669,7,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,World Health Organization,Health,Indonesia,"",2018,Primary,Central Emergency Response Fund,From CERF,2018-10-20T00:00:00.000Z,,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,18-RR-WHO-043,"","",,"","",unearmarked,"","",,"","","","","",UN agency,2018-10-15,disbursement date,Incoming,Incoming,FALSE,FALSE
4399,181336,999926,2018,2019-03-20T04:25:27.634Z,2018-10-12T00:00:00Z,2018-10-09T00:00:00Z,"Emergency support to restore food production and livelihoods of vulnerable households affected by the earthquake and tsunami in Central Sulawesi, Indonesia",2018-10-10T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-03-20,4,internal,single,4762,39,Central Emergency Response Fund,2018,669,6,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,Food & Agriculture Organization of the United Nations,Food Security,Indonesia,"",2018,Primary,Central Emergency Response Fund,From CERF,2019-03-20T00:00:00.000Z,,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,18-RR-FAO-029,"","",,"","",unearmarked,"","",,"",4341,Food Security and Livelihoods,"","",UN agency,2018-10-09,disbursement date,Incoming,Incoming,FALSE,FALSE
4399,183745,200000,,2018-11-16T12:50:26.706Z,2018-11-01T00:00:00Z,2018-11-01T00:00:00Z,To support the restoration of horticulture production and livelihoods of the affected communities in Palu District,2018-11-01T00:00:00Z,Standard,t,"",Traditional aid,,paid,2018-11-16,1,incoming,single,2927,39,"Belgium, Government of",2018,669,6,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,Food & Agriculture Organization of the United Nations,Food Security,Indonesia,"",2018,Primary,Food & Agriculture Organization of the United Nations,FTS Web,2018-11-01T00:00:00.000Z,,22,BEL,Belgium,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",,"","","","","",,"","","","","",UN agency,2018-11-01,approved date,Incoming,Incoming,FALSE,FALSE
4435,181423,86232,2018,2018-10-11T04:25:36.600Z,2018-10-05T00:00:00Z,2018-10-05T00:00:00Z,To save lives and alleviate suffering (Transport),2018-10-10T00:00:00Z,Standard,t,EUR,Traditional aid,,commitment,2018-10-11,1,incoming,single,3009,39,"Ireland, Government of",2018,"",8,104,IDN,,39,"",Plan Ireland,Logistics,Indonesia,"",2018,Primary,"Ireland, Government of",From EDRIS,2018-10-10T00:00:00.000Z,73728,107,IRL,Ireland,708,INDONESIA: Tsunami/Earthquake – September 2018,PLAN ERFS 2018,"","",0.855,"","","","","",,"","","","","",NGO,2018-10-05,approved date,Incoming,,FALSE,FALSE
4528,187396,299103,,2019-02-18T16:57:40.982Z,2018-10-31T00:00:00Z,2018-10-31T00:00:00Z,"Urgent Lifesaving Support in the Aftermath of the Sulawesi Earthquake and Tsunami: Water, Sanitation & Hygiene Promotion











:",2019-01-21T00:00:00Z,Standard,f,CHF,Traditional aid,,commitment,2019-02-18,1,internal,single,2400,39,Swiss Solidarity,2018,669,11,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,MEDAIR,Water Sanitation Hygiene,Indonesia,"",2018,Primary,Swiss Solidarity,Email,2019-01-21T00:00:00.000Z,300000,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,290.025 / IND200,"","",1.003,"","",earmarked,"","",,"",4342,Water Sanitation and Hygiene,"","",NGO,2018-10-31,approved date,Incoming,Incoming,FALSE,FALSE
4528,187397,299103,,2019-02-18T17:00:52.117Z,2018-10-31T00:00:00Z,2018-10-31T00:00:00Z,"Urgent Lifesaving Support in the Aftermath of the Sulawesi Earthquake and Tsunami: Food Aid & Non Food Items












:",2019-01-21T00:00:00Z,Standard,f,CHF,Traditional aid,,commitment,2019-02-18,1,internal,single,2400,39,Swiss Solidarity,2018,669,6,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,MEDAIR,Food Security,Indonesia,"",2018,Primary,Swiss Solidarity,Email,2019-01-21T00:00:00.000Z,300000,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,290.025 / IND200,"","",1.003,"","",earmarked,"","",,"",4341,Food Security and Livelihoods,"","",NGO,2018-10-31,approved date,Incoming,Incoming,FALSE,FALSE
4638,185524,449512,2018,2019-01-29T04:26:00.636Z,2018-10-12T00:00:00Z,2018-10-12T00:00:00Z,Rapid Response Mechanism. Emergency response to Sulawesi.,2018-12-18T00:00:00Z,Standard,t,SEK,Traditional aid,,commitment,2019-01-30,3,incoming,single,2921,39,"Sweden, Government of",2018,669,4 | 12,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,Plan Sweden,Emergency Shelter and NFI | Child Protection,Indonesia,"",2018,Primary,"Sweden, Government of",From EDRIS,2019-01-24T00:00:00.000Z,3962000,216,SWE,Sweden,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",8.814,"","","","","",,"","","","","",NGO,2018-10-12,approved date,Incoming,Incoming,FALSE,FALSE
4695,182478,584795,2018,2018-10-31T04:25:38.268Z,2018-10-24T00:00:00Z,2018-10-24T00:00:00Z,"Humanitarian Assistance to most vulnerable population affected by devastating Earthquake and Tsunami in Sulawesi, Indonesia (ECHO/DRF/BUD/2018/91017)",2018-10-30T00:00:00Z,Standard,t,EUR,Traditional aid,170207,commitment,2019-08-26,1,incoming,single,8523,39,European Commission's Humanitarian Aid and Civil Protection Department,2018,"",4 | 6,104,IDN,,39,"",Adventist Development and Relief Agency,Emergency Shelter and NFI | Food Security,Indonesia,"",2018,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2018-10-30T00:00:00.000Z,500000,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,ECHO/DRF/BUD/2018/91017,"","",0.855,"","","","","",,"","","","","",NGO,2018-10-24,approved date,Incoming,,FALSE,FALSE
4695,195797,195886,,2019-07-22T13:30:25.542Z,2019-05-22T00:00:00Z,2019-05-22T00:00:00Z,Recovery of Economy for Earthquake Affected Families (REEF) :Economy & Income,2019-07-19T00:00:00Z,Standard,f,CHF,Traditional aid,,commitment,2019-07-22,1,internal,single,2400,40,Swiss Solidarity,2019,"",2,104,IDN,,40,"",Adventist Development and Relief Agency,Early Recovery,Indonesia,"",2019,Primary,Swiss Solidarity,Email,2019-07-19T00:00:00.000Z,200000,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,293.011 / 19-CH-003,"","",1.021,"","","","","",,"","","","","",NGO,2019-05-22,approved date,Incoming,,FALSE,FALSE
5294,181415,785760,2018,2020-05-15T02:25:05.099Z,2018-10-12T00:00:00Z,2018-10-10T00:00:00Z,Penting Dan Kritis Waktu: Removing Hazards and Enabling the Provision of Critical Emergency Services Through Dignified Work,2018-10-11T00:00:00Z,Standard,f,"",Traditional aid,,paid,2020-05-15,4,internal,single,4762,39,Central Emergency Response Fund,2018,669,2,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,United Nations Development Programme,Early Recovery,Indonesia,"",2018,Primary,Central Emergency Response Fund,From CERF,2020-05-15T00:00:00.000Z,,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,18-RR-UDP-012,"","",,"","",unearmarked,"","",,"",4340,Early Recovery,"","",UN agency,2018-10-10,disbursement date,Incoming,Incoming,FALSE,FALSE
5310,185533,971182,2018,2018-12-19T04:25:48.285Z,2018-10-05T00:00:00Z,2018-10-05T00:00:00Z,Humanitarian response to affected population. Local implementation partner; IFRC / Palang Merah Indonesia,2018-12-18T00:00:00Z,Standard,t,SEK,Traditional aid,,commitment,2018-12-21,1,incoming,single,2921,39,"Sweden, Government of",2018,"","",104,IDN,,39,"",Swedish Red Cross,"",Indonesia,"",2018,Primary,"Sweden, Government of",From EDRIS,2018-12-18T00:00:00.000Z,8560000,216,SWE,Sweden,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",8.814,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-10-05,approved date,Incoming,,FALSE,FALSE
5375,200792,481152,2018,2019-10-31T17:09:58.861Z,2018-10-06T00:00:00Z,2018-10-06T00:00:00Z,Dutch Relief Alliance allocation,2019-10-17T00:00:00Z,Standard,t,EUR,Traditional aid,200379,paid,2019-10-31,1,incoming,single,3008,39,"Netherlands, Government of",2018,669,"",104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,ZOA,"",Indonesia,"",2018,Primary,CARE Netherlands,Email,2019-10-17T00:00:00.000Z,433037,157,NLD,Netherlands,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",0.9,"","",softly earmarked,"","",,"","","","","",NGO,2018-10-06,approved date,Incoming,Incoming,FALSE,FALSE
7487,183411,122807,2018,2018-11-10T04:25:28.662Z,2018-10-05T00:00:00Z,2018-10-05T00:00:00Z,To save lives and alleviate suffering,2018-11-09T00:00:00Z,Standard,t,EUR,Traditional aid,,commitment,2018-11-12,1,incoming,single,3009,39,"Ireland, Government of",2018,"",4 | 11,104,IDN,,39,"",World Vision Ireland,Emergency Shelter and NFI | Water Sanitation Hygiene,Indonesia,"",2018,Primary,"Ireland, Government of",From EDRIS,2018-11-09T00:00:00.000Z,105000,107,IRL,Ireland,708,INDONESIA: Tsunami/Earthquake – September 2018,WOV ERFS 2018,"","",0.855,"","","","","",,"","","","","",NGO,2018-10-05,approved date,Incoming,,FALSE,FALSE
775,187400,299044,,2019-02-18T17:07:59.763Z,2018-11-02T00:00:00Z,2018-11-02T00:00:00Z,"Inclusive Emergency Response for Earthquake and Tsunami Affected People in Central Sulawesi: Water, Sanitation & Hygiene Promotion













:",2019-01-21T00:00:00Z,Standard,f,CHF,Traditional aid,,commitment,2019-02-18,1,internal,single,2400,39,Swiss Solidarity,2018,669,11,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,Solidar Suisse,Water Sanitation Hygiene,Indonesia,"",2018,Primary,Swiss Solidarity,Email,2019-01-21T00:00:00.000Z,299941,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,291.002 / 4600,"","",1.003,"","",earmarked,"","",,"",4342,Water Sanitation and Hygiene,"","",NGO,2018-11-02,approved date,Incoming,Incoming,FALSE,FALSE
775,193748,200200,,2019-06-19T07:26:03.053Z,2019-03-25T00:00:00Z,2019-03-25T00:00:00Z,Coastal Communities Recovery in Donggala district of Central Sulawesi (COCORECO),2019-06-03T00:00:00Z,Standard,f,CHF,Traditional aid,,commitment,2019-06-19,1,internal,single,2400,40,Swiss Solidarity,2019,"",2,104,IDN,,40,"",Solidar Suisse,Early Recovery,Indonesia,"",2019,Primary,Swiss Solidarity,Email,2019-06-03T00:00:00.000Z,200000,"","","",708,INDONESIA: Tsunami/Earthquake – September 2018,293.021 / 4661,"","",0.999,"","","","","",,"","","","","",NGO,2019-03-25,approved date,Incoming,,FALSE,FALSE
8207,200379,166447,2018,2019-10-29T14:04:24.960Z,2018-10-06T00:00:00Z,2018-10-06T00:00:00Z,For Dutch Relief Alliance's Indonesia Joint Operation,2019-10-17T00:00:00Z,Parked,t,EUR,Traditional aid,,paid,2019-10-31,1,incoming,single,3008,39,"Netherlands, Government of",2018,"","",104,IDN,,39,"",Dutch Relief Alliance,"",Indonesia,"",2018,Primary,"Netherlands, Government of",Email,2019-10-17T00:00:00.000Z,152133,157,NLD,Netherlands,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",0.914,"","",softly earmarked,"","",,"","","","","",NGO,2018-10-06,approved date,Incoming,,FALSE,FALSE
8476,200780,534613,2018,2019-10-31T16:58:27.746Z,2018-10-06T00:00:00Z,2018-10-06T00:00:00Z,Dutch Relief Alliance allocation,2019-10-17T00:00:00Z,Standard,t,EUR,Traditional aid,200379,paid,2019-10-31,1,incoming,single,3008,39,"Netherlands, Government of",2018,669,"",104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,CARE Netherlands,"",Indonesia,"",2018,Primary,CARE Netherlands,Email,2019-10-17T00:00:00.000Z,481152,157,NLD,Netherlands,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",0.9,"","",softly earmarked,"","",,"","","","","",NGO,2018-10-06,approved date,Incoming,Incoming,FALSE,FALSE
8503,184222,95908,,2018-11-22T12:15:25.845Z,2018-10-07T00:00:00Z,2018-10-07T00:00:00Z,Humanitarian assistance (Shelter & WASH) for those affected by the Sulawesi tsunami / earthquake.,2018-11-20T00:00:00Z,Standard,t,GBP,Traditional aid,,paid,2018-11-22,1,incoming,single,8550,39,Jersey Overseas Aid,2018,669,11 | 4,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,CARE-UK,Water Sanitation Hygiene | Emergency Shelter and NFI,Indonesia,"",2018,Primary,Jersey Overseas Aid,Email,2018-11-20T00:00:00.000Z,75000,113,JEY,Jersey,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",0.782,"","","","","",,"",4342 | 4347,Water Sanitation and Hygiene | Shelter,"","",NGO,2018-10-07,approved date,Incoming,Incoming,FALSE,FALSE
8580,183811,380807,,2018-11-19T10:32:03.900Z,2018-10-12T00:00:00Z,2018-10-12T00:00:00Z,In response to the Sulawesi Earthquakes and Tsunami,2018-11-15T00:00:00Z,Standard,t,CAD,Traditional aid,,commitment,2018-11-19,1,incoming,single,2928,39,"Canada, Government of",2018,669,11 | 4,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,CARE Canada,Water Sanitation Hygiene | Emergency Shelter and NFI,Indonesia,"",2018,Primary,"Canada, Government of",Email,2018-11-15T00:00:00.000Z,500000,40,CAN,Canada,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",1.313,"","","","","",,"",4342 | 4347,Water Sanitation and Hygiene | Shelter,"","",NGO,2018-10-12,approved date,Incoming,Incoming,FALSE,FALSE
8863,187159,28760,2019,2019-02-13T09:36:02.233Z,2019-01-29T00:00:00Z,"",Indonesia/Earthquake-2019: Logistics Support and Relief Commodities ( USAID/OFDA),2019-02-12T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-02-13,1,incoming,single,2933,40,"United States of America, Government of",2019,"",8,104,IDN,,40,"",Lynden Air Cargo,Logistics,Indonesia,"",2019,Primary,"United States of America, Government of",Email,2019-02-12T00:00:00.000Z,,237,USA,United States,708,INDONESIA: Tsunami/Earthquake – September 2018,7200AA19C00018,"","",,"","","","","",,"","","","","",Private organization/foundation,2019-01-29,approved date,Incoming,,FALSE,FALSE
9315,185652,515000,2019,2018-12-24T10:37:45.258Z,2018-10-12T00:00:00Z,"",Indonesia/Earthquake-2019: Logistics Support and Relief Commodities ( USAID/OFDA),2018-12-12T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2018-12-24,1,incoming,single,2933,39,"United States of America, Government of",2018,669,8,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,AIR CHARTER SERVICE,Logistics,Indonesia,"",2018,Primary,"United States of America, Government of",Email,2018-12-12T00:00:00.000Z,,237,USA,United States,708,INDONESIA: Tsunami/Earthquake – September 2018,7200AA19C00001,"","",,"","","","","",,"","","","","",Private organization/foundation,2018-10-12,approved date,Incoming,Incoming,FALSE,FALSE
9870,185611,83573,,2018-12-21T13:16:30.111Z,2018-10-29T00:00:00Z,2018-10-29T00:00:00Z,"Humanitarian aid for medical support and food/NFI distribution to refugees - Earthquake in Central Sulawesi, Indonesia",2018-11-07T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-01-11,1,incoming,single,4537,39,"Japan, Government of",2018,669,26479,104,IDN,,39,Indonesia: Central Sulawesi Earthquake Response Plan 2018,International Medical Volunteers Japan Heart,Multi-sector,Indonesia,"",2018,Primary,"Japan, Government of",Email,2018-11-07T00:00:00.000Z,9469602,112,JPN,Japan,708,INDONESIA: Tsunami/Earthquake – September 2018,"","","",113.31,"","","","","",,"","","","","",NGO,2018-10-29,approved date,Incoming,Incoming,FALSE,FALSE
"",199385,25868,,2019-10-16T13:40:22.200Z,2019-09-30T00:00:00Z,"",Indonesia/Earthquake-2019: Program Support (USAID/OFDA),2019-10-10T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-10-16,1,incoming,single,2933,40,"United States of America, Government of",2019,"",26480,104,IDN,,40,"","",Coordination and support services,Indonesia,"",2019,Primary,"United States of America, Government of",Email,2019-10-10T00:00:00.000Z,,237,USA,United States,"","","","","",,"","",earmarked,"","",,"","","","","",,2019-09-30,approved date,,,TRUE,FALSE
10402,199673,347273,2018,2019-10-21T10:56:09.073Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",PALLADIUM INTERNATIONAL PTY LTD,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,488266,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",NGO,2018-10-01,disbursement date,,,TRUE,FALSE
10617,199670,117346,2018,2019-10-21T10:54:36.653Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",Central Board of Nahdlatul Ulama,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,164989,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",Private organization/foundation,2018-10-01,disbursement date,,,TRUE,FALSE
