id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_Organization_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,analysis_date,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
150502,100000,2016,2016-12-01T15:57:00Z,2016-10-13T00:00:00Z,2016-10-13T00:00:00Z,(Haiti) Emergency Food and Nutrition Assistance To People Affected In Haiti By Hurricane Matthew,2016-12-01T15:57:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,1713,36,Mastercard Foundation,2016,527,3049,6,96,HTI,46984,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Food Programme,Food Security,Haiti,Emergency Food and Nutrition Assistance To People Affected In Haiti By Hurricane Matthew,2016,Primary,"",Other,2016-12-01T15:57:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2047,"Food Security, Nutrition and Emergency Agriculture","","",2016-10-13,Incoming,Incoming,FALSE,FALSE
150512,39455,2016,2016-12-01T16:12:00Z,2016-11-16T00:00:00Z,2016-11-16T00:00:00Z,(Haiti)  To provide emergency assistance,2016-12-01T16:12:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,1618,36,Microsoft,2016,527,3238,10,96,HTI,46995,36,Haiti Flash Appeal: Hurricane Matthew 2016,CARE International,Protection,Haiti,Emergency Response to the Humanitarian Consequences of Hurricane Matthew,2016,Primary,Microsoft,Other,2016-12-01T16:12:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2050,Protection,"","",2016-11-16,Incoming,Incoming,FALSE,FALSE
150515,39463,2016,2016-12-01T16:19:00Z,2016-11-16T00:00:00Z,2016-11-16T00:00:00Z,(Haiti) Emergency relief and recovery support in the wake of Hurricane Matthew,2016-12-01T16:19:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,1618,36,Microsoft,2016,527,4303,7,96,HTI,46986,36,Haiti Flash Appeal: Hurricane Matthew 2016,International Medical Corps,Health,Haiti,Emergency relief and recovery support in the wake of Hurricane Matthew,2016,Primary,Microsoft,Other,2016-12-01T16:19:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2048,Health,"","",2016-11-16,Incoming,Incoming,FALSE,FALSE
150516,39470,2016,2016-12-01T16:20:00Z,2016-11-16T00:00:00Z,2016-11-16T00:00:00Z,(Haiti) Shelter and NFI,2016-12-01T16:20:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,1618,36,Microsoft,2016,527,4305,4,96,HTI,47270,36,Haiti Flash Appeal: Hurricane Matthew 2016,Mercy Corps,Emergency Shelter and NFI,Haiti,Shelter and NFI,2016,Primary,Microsoft,Other,2016-12-01T16:20:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2051,Emergency Shelter and essential NFIs,"","",2016-11-16,Incoming,Incoming,FALSE,FALSE
150520,50000,2016,2016-12-01T16:25:00Z,2016-10-07T00:00:00Z,2016-10-07T00:00:00Z,(Haiti) support their efforts in helping the victims of Hurricane Matthew,2016-12-01T16:25:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,1586,36,National Bank of Canada,2016,"",2907,"",96,HTI,,36,"",Canadian Red Cross Society,"",Haiti,"",2016,Primary,National Bank of Canada,Other,2016-12-01T16:25:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-07,Incoming,,FALSE,FALSE
150523,0,2016,2016-12-01T16:28:00Z,2016-11-18T00:00:00Z,2016-11-18T00:00:00Z,"(Haiti) in kind - 200,000 bottles of sports drink which includes electrolytes and carbohydrates, for Hurricane Mathew victims in the southern region of Hait",2016-12-01T16:28:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,1684,36,PepsiCo Foundation,2016,"","",6,96,HTI,,36,"","",Food Security,Haiti,"",2016,Primary,PepsiCo Foundation,Other,2016-12-01T16:28:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-11-18,Incoming,,FALSE,FALSE
150527,25000,2016,2016-12-01T16:41:00Z,2016-11-05T00:00:00Z,2016-11-05T00:00:00Z,(Haiti) WASH Assistance to Hurricane Matthew -Affected Populations in Haiti,2016-12-01T16:41:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,3498,36,UPS Foundation,2016,527,3238,11,96,HTI,47002,36,Haiti Flash Appeal: Hurricane Matthew 2016,CARE International,Water Sanitation Hygiene,Haiti,WASH Assistance to Hurricane Matthew -Affected Populations in Haiti,2016,Primary,UPS Foundation,Other,2016-12-01T16:41:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2052,WASH,"","",2016-11-05,Incoming,Incoming,FALSE,FALSE
150529,0,2016,2016-12-01T16:50:00Z,2016-11-05T00:00:00Z,2016-11-05T00:00:00Z,"(Haiti) in kind - 6 Aquaforce 500 mobile water treatment stations and storage equipment, essential for treating drinking water and fighting the spread of cholera; technical support; 2 tonnes of equipment (from Veolia Foundation
States)",2016-12-01T16:50:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-01,1,incoming,single,4543,36,Private (individuals & organizations),2016,"","",11,96,HTI,,36,"","",Water Sanitation Hygiene,Haiti,"",2016,Primary,Private (individuals & organizations),Other,2016-12-01T16:50:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-11-05,Incoming,,FALSE,FALSE
150531,0,2016,2016-12-01T17:00:00Z,2016-10-06T00:00:00Z,2016-10-06T00:00:00Z,(Haiti) in kind -humanitarian assistance,2016-12-01T17:00:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-12,1,incoming,single,2105,36,Western Union Foundation,2016,"","","",96,HTI,,36,"","","",Haiti,"",2016,Primary,Western Union Foundation,Other,2016-12-01T17:00:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-06,Incoming,,FALSE,FALSE
150474,177305,2016,2017-02-09T15:54:46.116Z,2016-11-08T00:00:00Z,2016-11-08T00:00:00Z,"Livelihoods support to provide immediate income generating activities and assist economic recovery, including through providing inputs for productive sectors such as fisheries",2016-12-01T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2017-02-09,2,incoming,single,5369,36,"New Zealand, Government of",2016,527,5294,2,96,HTI,46974,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Development Programme,Early Recovery,Haiti,Restoring livelihoods for immediate relief and to reduce future risks of starvation,2016,Primary,"New Zealand, Government of",Email,2017-02-06T00:00:00.000Z,250000,160,NZL,New Zealand,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",1.41,"","","","","",,"",2045,Early Recovery and Livelihoods,"","",2016-11-08,Incoming,Incoming,FALSE,FALSE
150475,177305,2016,2017-02-09T15:42:07.911Z,2016-11-08T00:00:00Z,2016-11-08T00:00:00Z,"Water, sanitation and hygiene assistance to provide access to safe water and sanitation services, and to help affected communities minimise the risk of cholera",2016-12-01T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2017-02-09,2,incoming,single,5369,36,"New Zealand, Government of",2016,527,2915,11,96,HTI,46998,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,Water Sanitation Hygiene,Haiti,"Emergency water, hygiene and sanitation assistance to hurricane affected people ",2016,Primary,"New Zealand, Government of",Email,2017-02-06T00:00:00.000Z,250000,160,NZL,New Zealand,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",1.41,"","","","","",,"",2052,WASH,"","",2016-11-08,Incoming,Incoming,FALSE,FALSE
150561,273224,2016,2016-12-05T10:55:00Z,2016-11-29T00:00:00Z,2016-11-29T00:00:00Z,Emergency assistance for the victims of hurrican Matthew (AA-S09-321.50 HTI 07/16),2016-12-02T07:02:08Z,Standard,t,EUR,Traditional aid,,commitment,2016-12-05,1,incoming,single,4306,36,"Germany, Government of",2016,527,4534,"",96,HTI,48798,36,Haiti Flash Appeal: Hurricane Matthew 2016,Help - Hilfe zur Selbsthilfe e.V.,"",Haiti,to be allocated to specific projects,2016,Primary,"Germany, Government of",From EDRIS,2016-12-02T07:02:08.000Z,250000,83,DEU,Germany,639,CARIBBEAN - Hurricane Matthew - October 2016,"AA-S09-321.50 HTI 07/16, [EDRIS:80834]","","",0.915,"","","","","",,"","","","","",2016-11-29,Incoming,Incoming,FALSE,FALSE
150670,500000,2016,2016-12-06T09:59:00Z,2016-10-26T00:00:00Z,2016-10-26T00:00:00Z,Productive and human capacities and livelihoods opportunities restored for resilient economic recovery of affected communities.(00099905),2016-12-06T09:59:00Z,Standard,f,USD,Traditional aid,150674,paid,2016-12-12,1,internal,single,5294,36,United Nations Development Programme,2016,527,5294,2,96,HTI,46970,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Development Programme,Early Recovery,Haiti,Time-critical waste removal to reduce public health risks,2016,Primary,United Nations Development Programme,Other,2016-12-06T09:59:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,00099905,"","",,"","","","","",,"",2045,Early Recovery and Livelihoods,"","",2016-10-26,Incoming,Incoming,FALSE,FALSE
150667,500000,2016,2017-01-31T16:30:05.988Z,2016-11-14T00:00:00Z,2016-10-26T00:00:00Z,Productive and human capacities and livelihoods opportunities restored for resilient economic recovery of affected communities in Dame Marie and Anse d’Hainault (00099905),2016-12-06T00:00:00Z,Standard,t,USD,Traditional aid,,paid,2017-01-31,2,incoming,single,4537,36,"Japan, Government of",2016,527,5294,2,96,HTI,46970,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Development Programme,Early Recovery,Haiti,Time-critical waste removal to reduce public health risks,2016,Primary,"Japan, Government of",Email,2017-01-05T00:00:00.000Z,,112,JPN,Japan,639,CARIBBEAN - Hurricane Matthew - October 2016,00099905,"","",,"","","","","",,"",2045,Early Recovery and Livelihoods,"","",2016-10-26,Incoming,Incoming,FALSE,FALSE
150675,704935,2016,2016-12-06T10:47:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,WFP Special Operation 201033: Logistics and Telecommunications Augmentation and Coordination in Response to the Hurricane Matthew in Haiti(7F-06817.41),2016-12-06T10:47:00Z,Standard,t,CHF,Traditional aid,,commitment,2017-11-21,1,incoming,single,2924,36,"Switzerland, Government of",2016,527,3049,5,96,HTI,46967,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Food Programme,Emergency Telecommunications,Haiti,Logistics and Telecommunications Augmentation and Coordination in Response to the Hurricane Matthew in Haiti,2016,Primary,"Switzerland, Government of",Other,2016-12-06T10:47:00.000Z,700000,217,CHE,Switzerland,639,CARIBBEAN - Hurricane Matthew - October 2016,7F-06817.41,"","",0.993,"","","","","",,"",2049,Logistics and Emergency Telecommunications,"","",2016-11-01,Incoming,Incoming,FALSE,FALSE
150754,3278688,2016,2016-12-07T10:20:00Z,2016-11-16T00:00:00Z,2016-11-16T00:00:00Z,"Protection, réhabilitation et diversification des moyens d’existence des populations affectées par l’ouragan Matthew en Haïti (PG/2016/12 - 1018)",2016-12-07T07:02:06Z,Standard,t,EUR,Traditional aid,,paid,2017-11-21,1,incoming,single,2927,36,"Belgium, Government of",2016,527,4399,26512,96,HTI,46983,36,Haiti Flash Appeal: Hurricane Matthew 2016,Food & Agriculture Organization of the United Nations,Agriculture,Haiti,"Recovery and improvement of food security of 60,000 households affected by Hurricane Matthew through the restoration of their rural productive capacity",2016,Primary,Food & Agriculture Organization of the United Nations,From EDRIS,2016-12-07T07:02:06.000Z,3000000,22,BEL,Belgium,639,CARIBBEAN - Hurricane Matthew - October 2016,"PG/2016/12 - 1018, [EDRIS:80399]","","",0.915,"","","","","",,"",2047,"Food Security, Nutrition and Emergency Agriculture","","",2016-11-16,Incoming,Incoming,FALSE,FALSE
150795,2950000,2017,2017-11-09T13:53:56.750Z,2016-12-01T00:00:00Z,2016-10-10T00:00:00Z,"Haiti/Hurricane-Matthew (Haiti)Logistics Support and Relief Commodities,Health,Water, Sanitation and Hygiene,Humanitarian Studies, Analysis, or Applications,Shelter and Settlements (USAID/OFDA)",2016-12-08T00:00:00Z,Standard,t,USD,Traditional aid,,commitment,2017-11-21,3,incoming,single,2933,36,"United States of America, Government of",2016,"",5373,8 | 4 | 7 | 11,96,HTI,,36,"",Catholic Relief Services,Logistics | Emergency Shelter and NFI | Health | Water Sanitation Hygiene,Haiti,"",2016,Primary,"United States of America, Government of",Email,2017-11-02T00:00:00.000Z,,237,USA,United States,639,CARIBBEAN - Hurricane Matthew - October 2016,AID-OFDA-G-17-00011,"","",,"","","","","",,"","","","","",2016-12-01,Incoming,,FALSE,FALSE
150900,207684,2016,2016-12-09T17:42:00Z,2016-12-08T00:00:00Z,2016-12-08T00:00:00Z,"(Haiti)Coop donates CHF200,000 to participate to the urgent aid in Haiti. This amount was donated to the Swiss Red Cross (Croix-Rouge suisse)
(from COOP)",2016-12-09T17:42:00Z,Standard,t,CHF,Traditional aid,,paid,2016-12-09,1,incoming,single,4543,36,Private (individuals & organizations),2016,"",2477,"",96,HTI,,36,"",Swiss Red Cross,"",Haiti,"",2016,Primary,"",Other,2016-12-09T17:42:00.000Z,200000,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",0.963001,"","","","","",,"","","","","",2016-12-08,Incoming,,FALSE,FALSE
150901,3375,2016,2016-12-09T17:50:00Z,2016-12-06T00:00:00Z,2016-12-06T00:00:00Z,"(Haiti): Cayman Water Company has donated US$3,375 to buy 75 water filtration units to help combat cholera and other pathogens at risk of contaminating Haiti?s drinking water in the wake of Hurricane Matthew. The money will go toward the purchase of Sawyer PointON water purifier units and five-gallon buckets manufactured in Haiti by Plastech Industries. Donations will be managed by the Pan American Development Fund, according to organizers.The response is part of the Haiti Relief Effort project by the Caribbean Desalination Association?s newly established Humanitarian Committee through Pan American Development Fund, Caribbean Desalination Association?s Humanitarian Committee(from Cayman Water Company)",2016-12-09T17:50:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-09,1,incoming,single,4543,36,Private (individuals & organizations),2016,"","",11,96,HTI,,36,"","",Water Sanitation Hygiene,Haiti,"",2016,Primary,"",Other,2016-12-09T17:50:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-12-06,Incoming,,FALSE,FALSE
150902,0,2016,2016-12-09T17:59:00Z,2016-12-06T00:00:00Z,2016-12-06T00:00:00Z,"(Haiti): MSR, which produces outdoor water filtration and purification solutions, said it donated more than 100,000 of its Aquatabs purification tablets to the Haitian Health Foundation to help with the continuing aftermath of Hurricane Matthew. The donation adds to the 100 MSR Community Chlorine Makers that have already been distributed throughout Haiti in partnership with Operation Blessing International, in hopes of supplying more communities with safe drinking water.(from Mountain Safety Research)",2016-12-09T17:59:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-09,1,incoming,single,4543,36,Private (individuals & organizations),2016,"",5679,11,96,HTI,,36,"",Haitian Health Foundation,Water Sanitation Hygiene,Haiti,"",2016,Primary,"",Other,2016-12-09T17:59:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-12-06,Incoming,,FALSE,FALSE
150903,0,2016,2016-12-09T18:04:00Z,2016-12-06T00:00:00Z,2016-12-06T00:00:00Z,(Haiti): donated 10 cents from every bottle of the beer sold during the month of December to Haiti (from Red Stripe),2016-12-09T18:04:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-20,1,incoming,single,4543,36,Private (individuals & organizations),2016,"","","",96,HTI,,36,"","","",Haiti,"",2016,Primary,"",Other,2016-12-09T18:04:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-12-06,Incoming,,FALSE,FALSE
150922,10000,2016,2016-12-12T10:56:00Z,2016-12-06T00:00:00Z,2016-12-06T00:00:00Z,(Haiti): Humanitarian Assistance in response to the Hurricane Matthew (from Clear Harbor Cares Foundation),2016-12-12T10:56:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-15,1,incoming,single,4543,36,Private (individuals & organizations),2016,"","","",96,HTI,,36,"","","",Haiti,"",2016,Primary,"",Other,2016-12-12T10:56:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-12-06,Incoming,,FALSE,FALSE
150923,50000,2016,2016-12-12T11:26:00Z,2016-12-06T00:00:00Z,2016-12-06T00:00:00Z,"(Haiti): to match up to $100,000 and provide much-needed aid to the hurricane victims. (from Salesforce.com)",2016-12-12T11:26:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-20,1,incoming,single,4543,36,Private (individuals & organizations),2016,"","",26480,96,HTI,,36,"","",Coordination and support services,Haiti,"",2016,Primary,"",Other,2016-12-12T11:26:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-12-06,Incoming,,FALSE,FALSE
150934,0,2016,2016-12-12T14:21:00Z,2016-10-10T00:00:00Z,2016-10-10T00:00:00Z,"(Haiti):SDigicel recently launched a text line, so that customers across the Caribbean can make a difference to the people of Haiti. All monetary donations through the text ?DONATE? will directly go to three Haitian charities ? Haven, Paradis des Indiens and Prodev. Digicel Customers in TCI can text ?DONATE? to 5151 for only US$1 and can donate as much as they would like through Haven, Paradis des Indiens and Prodev
 (from Digicel TCI)",2016-12-12T14:21:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-12,1,incoming,single,4543,36,Private (individuals & organizations),2016,"","",26480,96,HTI,,36,"","",Coordination and support services,Haiti,"",2016,Primary,"",Other,2016-12-12T14:21:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-10,Incoming,,FALSE,FALSE
151252,128302,2016,2016-12-16T15:59:00Z,2016-10-31T00:00:00Z,2016-10-31T00:00:00Z,Thematic 8- Cross Sectoral - Haiti - Hurricane Matthew (SM1499101277),2016-12-16T15:59:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-16,1,incoming,single,5352,36,UNICEF National Committee/Canada,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T15:59:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101277,"","",,"","","","","",,"","","","","",2016-10-31,Incoming,Incoming,FALSE,FALSE
151253,10347,2016,2016-12-16T16:00:00Z,2016-11-29T00:00:00Z,2016-11-29T00:00:00Z,Thematic 8- Cross Sectoral - Haiti - Hurricane Matthew (SM1499101277),2016-12-16T16:00:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-16,1,incoming,single,5352,36,UNICEF National Committee/Canada,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T16:00:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101277,"","",,"","","","","",,"","","","","",2016-11-29,Incoming,Incoming,FALSE,FALSE
151175,331126,2016,2016-12-15T18:18:00Z,2016-10-31T00:00:00Z,2016-10-31T00:00:00Z,Haiti: Humanitarian Appeal for Hurricane Matthew 2016 (SM1499101276),2016-12-15T18:18:00Z,Standard,t,EUR,Traditional aid,,paid,2016-12-15,1,incoming,single,3778,36,UNICEF National Committee/Germany,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-15T18:18:00.000Z,300000,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101276,"","",0.906,"","","","","",,"","","","","",2016-10-31,Incoming,Incoming,FALSE,FALSE
151177,15063,2016,2016-12-15T18:19:00Z,2016-10-27T00:00:00Z,2016-10-27T00:00:00Z,Haiti: Humanitarian Appeal for Hurricane Matthew 2016 (SM1499101273),2016-12-15T18:19:00Z,Standard,t,JPY,Traditional aid,,paid,2016-12-15,1,incoming,single,3779,36,UNICEF National Committee/Japan,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-15T18:19:00.000Z,1562963,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101273,"","",103.7617,"","","","","",,"","","","","",2016-10-27,Incoming,Incoming,FALSE,FALSE
151182,553609,2016,2016-12-15T18:24:00Z,2016-10-12T00:00:00Z,2016-10-12T00:00:00Z,Thematic 8- Cross Sectoral - Haiti - Hurricane (SM1499101262),2016-12-15T18:24:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-15,1,incoming,single,4539,36,UNICEF National Committee/Spain,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-15T18:24:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101262,"","",,"","","","","",,"","","","","",2016-10-12,Incoming,Incoming,FALSE,FALSE
151265,21636,2016,2016-12-16T16:37:00Z,2016-11-24T00:00:00Z,2016-11-24T00:00:00Z,Thematic 8- Cross Sectoral - Haiti - Hurricane Matthew (through UNICEF-Dominican Republic) (SM1499101292),2016-12-16T16:37:00Z,Standard,t,USD,Traditional aid,,paid,2016-12-16,1,incoming,single,4543,36,Private (individuals & organizations),2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T16:37:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101292,"","",,"","","","","",,"","","","","",2016-11-24,Incoming,Incoming,FALSE,FALSE
151267,1000000,2016,2016-12-16T16:42:00Z,2016-10-05T00:00:00Z,2016-10-05T00:00:00Z,Thematic 8- Cross Sectoral - Haiti- Hurricane (SM1499101257),2016-12-16T16:42:00Z,Standard,f,USD,Traditional aid,,paid,2016-12-16,1,internal,single,4058,36,US Fund for UNICEF,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T16:42:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101257,"","",,"","","","","",,"","","","","",2016-10-05,Incoming,Incoming,FALSE,FALSE
151269,190000,2016,2016-12-16T16:44:00Z,2016-11-09T00:00:00Z,2016-11-09T00:00:00Z,Thematic 8- Cross Sectoral - Haiti- Hurricane (SM1499101257),2016-12-16T16:44:00Z,Standard,f,USD,Traditional aid,,paid,2016-12-16,1,internal,single,4058,36,US Fund for UNICEF,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T16:44:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101257,"","",,"","","","","",,"","","","","",2016-11-09,Incoming,Incoming,FALSE,FALSE
151270,500000,2016,2016-12-16T16:43:00Z,2016-10-06T00:00:00Z,2016-10-06T00:00:00Z,Thematic 8- Cross Sectoral - Haiti- Hurricane (SM1499101257),2016-12-16T16:43:00Z,Standard,f,USD,Traditional aid,,paid,2016-12-16,1,internal,single,4058,36,US Fund for UNICEF,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T16:43:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101257,"","",,"","","","","",,"","","","","",2016-10-06,Incoming,Incoming,FALSE,FALSE
151271,489702,2016,2016-12-16T16:44:00Z,2016-11-03T00:00:00Z,2016-11-03T00:00:00Z,Thematic 8- Cross Sectoral - Haiti- Hurricane (SM1499101257),2016-12-16T16:44:00Z,Standard,f,USD,Traditional aid,,paid,2016-12-16,1,internal,single,4058,36,US Fund for UNICEF,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T16:44:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101257,"","",,"","","","","",,"","","","","",2016-11-03,Incoming,Incoming,FALSE,FALSE
151272,71250,2016,2016-12-16T16:45:00Z,2016-11-23T00:00:00Z,2016-11-23T00:00:00Z,Thematic 8- Cross Sectoral - Haiti- Hurricane (SM1499101257),2016-12-16T16:45:00Z,Standard,f,USD,Traditional aid,,paid,2016-12-16,1,internal,single,4058,36,US Fund for UNICEF,2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-16T16:45:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,SM1499101257,"","",,"","","","","",,"","","","","",2016-11-23,Incoming,Incoming,FALSE,FALSE
151180,845002,2016,2016-12-15T18:22:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,Haiti: Emergency Response after the Hurricane Matthew in Haiti (HTI-16/0003) (SM160515),2016-12-15T18:22:00Z,Standard,t,NOK,Traditional aid,,paid,2016-12-15,1,incoming,single,2930,36,"Norway, Government of",2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,United Nations Children's Fund,Other,2016-12-15T18:22:00.000Z,7000000,167,NOR,Norway,639,CARIBBEAN - Hurricane Matthew - October 2016,SM160515,"","",8.284004,"","","","","",,"","","","","",2016-11-01,Incoming,Incoming,FALSE,FALSE
